time,msd
492650,13.975
492700,13.9654
492750,13.9647
492800,13.9678
492850,13.9684
492900,13.9716
492950,13.9825
493000,13.9963
493050,14.0101
493100,14.0218
493150,14.0281
493200,14.0323
493250,14.0404
493300,14.0527
493350,14.0644
493400,14.0748
493450,14.084
493500,14.0964
493550,14.1164
493600,14.131
493650,14.1416
493700,14.145
493750,14.138
493800,14.137
493850,14.1443
493900,14.1543
493950,14.1634
494000,14.1703
494050,14.169
494100,14.1652
494150,14.1608
494200,14.1597
494250,14.1636
494300,14.1673
494350,14.1707
494400,14.1766
494450,14.1813
494500,14.1803
494550,14.1747
494600,14.1677
494650,14.156
494700,14.1452
494750,14.1341
494800,14.1245
494850,14.1172
494900,14.11
494950,14.1055
495000,14.1035
495050,14.0978
495100,14.0907
495150,14.08
495200,14.0719
495250,14.076
495300,14.0795
495350,14.084
495400,14.0912
495450,14.0919
495500,14.0899
495550,14.0902
495600,14.0935
495650,14.1021
495700,14.1139
495750,14.1277
495800,14.1404
495850,14.15
495900,14.1582
495950,14.1638
496000,14.1715
496050,14.1805
496100,14.1928
496150,14.2019
496200,14.2027
496250,14.1995
496300,14.1954
496350,14.1878
496400,14.1824
496450,14.184
496500,14.184
496550,14.1845
496600,14.1818
496650,14.1785
496700,14.1733
496750,14.1592
496800,14.1474
496850,14.1394
496900,14.127
496950,14.119
497000,14.11
497050,14.0982
497100,14.0939
497150,14.092
497200,14.0876
497250,14.086
497300,14.0837
497350,14.0822
497400,14.0809
497450,14.0764
497500,14.0704
497550,14.0655
497600,14.0575
497650,14.0442
497700,14.0293
497750,14.0087
497800,13.9833
497850,13.9586
497900,13.9359
497950,13.9156
498000,13.8955
498050,13.8731
498100,13.8501
498150,13.8269
498200,13.802
498250,13.7823
498300,13.7689
498350,13.7541
498400,13.7381
498450,13.7187
498500,13.6948
498550,13.6753
498600,13.6713
498650,13.6729
498700,13.6686
498750,13.6676
498800,13.6723
498850,13.676
498900,13.68
498950,13.686
499000,13.6925
499050,13.7016
499100,13.709
499150,13.7119
499200,13.7088
499250,13.6983
499300,13.6893
499350,13.6852
499400,13.6895
499450,13.698
499500,13.6985
499550,13.6973
499600,13.6965
499650,13.6923
499700,13.6836
499750,13.6723
499800,13.6622
499850,13.6534
499900,13.6419
499950,13.6324
500000,13.6248
500050,13.6149
500100,13.6037
500150,13.5927
500200,13.5869
500250,13.5809
500300,13.5706
500350,13.5612
500400,13.5534
500450,13.543
500500,13.5373
500550,13.5319
500600,13.5228
500650,13.51
500700,13.4976
500750,13.4879
500800,13.476
500850,13.4624
500900,13.4499
500950,13.447
501000,13.4507
501050,13.4536
501100,13.4561
501150,13.4574
501200,13.46
501250,13.463
501300,13.4652
501350,13.4714
501400,13.4816
501450,13.4935
501500,13.5025
501550,13.5091
501600,13.5161
501650,13.5163
501700,13.5211
501750,13.5308
501800,13.5359
501850,13.5453
501900,13.5568
501950,13.5643
502000,13.569
502050,13.5754
502100,13.587
502150,13.6032
502200,13.6186
502250,13.6285
502300,13.6343
502350,13.6411
502400,13.6446
502450,13.6463
502500,13.6442
502550,13.6382
502600,13.636
502650,13.6365
502700,13.6428
502750,13.6474
502800,13.6507
502850,13.6574
502900,13.6632
502950,13.6743
503000,13.683
503050,13.6817
503100,13.6743
503150,13.665
503200,13.6592
503250,13.652
503300,13.6483
503350,13.6477
503400,13.6459
503450,13.6444
503500,13.6428
503550,13.6465
503600,13.6506
503650,13.6545
503700,13.6586
503750,13.6576
503800,13.6548
503850,13.6535
503900,13.6538
503950,13.6556
504000,13.6565
504050,13.6582
504100,13.6661
504150,13.6755
504200,13.6823
504250,13.6883
504300,13.686
504350,13.6792
504400,13.6788
504450,13.6829
504500,13.6908
504550,13.6989
504600,13.7059
504650,13.7099
504700,13.7103
504750,13.7165
504800,13.7309
504850,13.7412
504900,13.7411
504950,13.7299
505000,13.718
505050,13.711
505100,13.7093
505150,13.707
505200,13.7046
505250,13.7047
505300,13.7053
505350,13.7126
505400,13.7234
505450,13.728
505500,13.728
505550,13.7253
505600,13.7283
505650,13.7345
505700,13.7383
505750,13.7386
505800,13.7314
505850,13.7172
505900,13.705
505950,13.6999
506000,13.6956
506050,13.6882
506100,13.6758
506150,13.6613
506200,13.6553
506250,13.6556
506300,13.6504
506350,13.6462
506400,13.6448
506450,13.643
506500,13.6399
506550,13.6311
506600,13.6211
506650,13.61
506700,13.5991
506750,13.5926
506800,13.5847
506850,13.5787
506900,13.5708
506950,13.5638
507000,13.5598
507050,13.5569
507100,13.555
507150,13.5445
507200,13.532
507250,13.5234
507300,13.5167
507350,13.5106
507400,13.4994
507450,13.4826
507500,13.4741
507550,13.4725
507600,13.4708
507650,13.4702
507700,13.4741
507750,13.4844
507800,13.4951
507850,13.5039
507900,13.5122
507950,13.5138
508000,13.5202
508050,13.5264
508100,13.5237
508150,13.5184
508200,13.5136
508250,13.5136
508300,13.5141
508350,13.5115
508400,13.5107
508450,13.5102
508500,13.5099
508550,13.5119
508600,13.5112
508650,13.506
508700,13.4978
508750,13.4889
508800,13.4801
508850,13.4692
508900,13.458
508950,13.4505
509000,13.4415
509050,13.4262
509100,13.4119
509150,13.4097
509200,13.4131
509250,13.4159
509300,13.4159
509350,13.4077
509400,13.398
509450,13.3943
509500,13.396
509550,13.4018
509600,13.4116
509650,13.4136
509700,13.4112
509750,13.4073
509800,13.4049
509850,13.4094
509900,13.4164
509950,13.4251
510000,13.4356
510050,13.4403
510100,13.4405
510150,13.4426
510200,13.4432
510250,13.4397
510300,13.4384
510350,13.4378
510400,13.4391
510450,13.4482
510500,13.4518
510550,13.447
510600,13.4445
510650,13.4469
510700,13.453
510750,13.4619
510800,13.4712
510850,13.4792
510900,13.4839
510950,13.481
511000,13.4773
511050,13.4826
511100,13.4908
511150,13.4951
511200,13.4986
511250,13.4971
511300,13.4947
511350,13.491
511400,13.4887
511450,13.492
511500,13.5014
511550,13.5125
511600,13.5184
511650,13.5231
511700,13.5289
511750,13.5327
511800,13.5372
511850,13.54
511900,13.5428
511950,13.5444
512000,13.5474
512050,13.5517
512100,13.5556
512150,13.5618
512200,13.5645
512250,13.5691
512300,13.5846
512350,13.6031
512400,13.6138
512450,13.6196
512500,13.6211
512550,13.6209
512600,13.6261
512650,13.6373
512700,13.6482
512750,13.6602
512800,13.6692
512850,13.6692
512900,13.667
512950,13.6627
513000,13.6561
513050,13.6512
513100,13.6504
513150,13.6553
513200,13.6579
513250,13.6565
513300,13.6501
513350,13.6394
513400,13.6371
513450,13.6405
513500,13.6428
513550,13.6438
513600,13.6472
513650,13.6493
513700,13.6458
513750,13.6384
513800,13.633
513850,13.6325
513900,13.6245
513950,13.6084
514000,13.5966
514050,13.5939
514100,13.5949
514150,13.6041
514200,13.616
514250,13.628
514300,13.64
514350,13.6446
514400,13.6424
514450,13.6354
514500,13.6264
514550,13.6206
514600,13.6265
514650,13.6352
514700,13.637
514750,13.6421
514800,13.6538
514850,13.664
514900,13.6727
514950,13.6799
515000,13.6817
515050,13.682
515100,13.6843
515150,13.69
515200,13.6955
515250,13.7029
515300,13.7157
515350,13.7248
515400,13.7285
515450,13.7258
515500,13.7145
515550,13.7058
515600,13.6998
515650,13.6945
515700,13.6895
515750,13.688
515800,13.6881
515850,13.6908
515900,13.6954
515950,13.6951
516000,13.6886
516050,13.6838
516100,13.6735
516150,13.6589
516200,13.6512
516250,13.6505
516300,13.6514
516350,13.6488
516400,13.6377
516450,13.6246
516500,13.6131
516550,13.6056
516600,13.6058
516650,13.6101
516700,13.6153
516750,13.6178
516800,13.6139
516850,13.6071
516900,13.5999
516950,13.592
517000,13.5913
517050,13.5984
517100,13.6087
517150,13.6212
517200,13.6271
517250,13.6302
517300,13.6359
517350,13.6473
517400,13.665
517450,13.6796
517500,13.689
517550,13.6963
517600,13.6993
517650,13.6905
517700,13.6802
517750,13.6794
517800,13.6813
517850,13.6831
517900,13.6825
517950,13.6809
518000,13.679
518050,13.6791
518100,13.6838
518150,13.6898
518200,13.6909
518250,13.6981
518300,13.7158
518350,13.7285
518400,13.73
518450,13.7276
518500,13.7223
518550,13.7191
518600,13.7271
518650,13.7417
518700,13.7562
518750,13.765
518800,13.766
518850,13.7647
518900,13.762
518950,13.762
519000,13.7681
519050,13.7703
519100,13.7675
519150,13.7664
519200,13.7675
519250,13.7637
519300,13.7523
519350,13.7379
519400,13.7221
519450,13.7045
519500,13.6868
519550,13.6721
519600,13.6568
519650,13.6397
519700,13.6236
519750,13.6092
519800,13.6013
519850,13.597
519900,13.5861
519950,13.5806
520000,13.5734
520050,13.561
520100,13.5551
520150,13.5501
520200,13.5462
520250,13.5516
520300,13.5613
520350,13.5677
520400,13.577
520450,13.588
520500,13.5987
520550,13.612
520600,13.6196
520650,13.6172
520700,13.6112
520750,13.6058
520800,13.6041
520850,13.6037
520900,13.6051
520950,13.6067
521000,13.6067
521050,13.6096
521100,13.6159
521150,13.6238
521200,13.634
521250,13.6444
521300,13.6576
521350,13.6708
521400,13.6763
521450,13.6803
521500,13.6863
521550,13.6937
521600,13.7019
521650,13.7115
521700,13.7153
521750,13.7148
521800,13.7128
521850,13.706
521900,13.6981
521950,13.6968
522000,13.6918
522050,13.6813
522100,13.6731
522150,13.6642
522200,13.6563
522250,13.6535
522300,13.6568
522350,13.6639
522400,13.669
522450,13.6741
522500,13.6826
522550,13.6972
522600,13.7072
522650,13.7116
522700,13.7149
522750,13.7108
522800,13.7025
522850,13.697
522900,13.6995
522950,13.7043
523000,13.7073
523050,13.7141
523100,13.7276
523150,13.7422
523200,13.7547
523250,13.7719
523300,13.7841
523350,13.7868
523400,13.7915
523450,13.797
523500,13.7979
523550,13.8027
523600,13.8133
523650,13.8178
523700,13.8195
523750,13.8234
523800,13.8273
523850,13.834
523900,13.8403
523950,13.8493
524000,13.8552
524050,13.8589
524100,13.8641
524150,13.8695
524200,13.8782
524250,13.8856
524300,13.8937
524350,13.8963
524400,13.8978
524450,13.9064
524500,13.9146
524550,13.9275
524600,13.944
524650,13.9633
524700,13.9833
524750,13.9987
524800,14.0082
524850,14.0105
524900,14.0117
524950,14.0096
525000,14.0044
525050,14.0049
525100,14.004
525150,14.001
525200,13.9923
525250,13.986
525300,13.9897
525350,13.9947
525400,13.9934
525450,13.9867
525500,13.9771
525550,13.9623
525600,13.9523
525650,13.9476
525700,13.9441
525750,13.9351
525800,13.9229
525850,13.9113
525900,13.8991
525950,13.8943
526000,13.8942
526050,13.8953
526100,13.9064
526150,13.9196
526200,13.9253
526250,13.9245
526300,13.916
526350,13.9021
526400,13.8854
526450,13.8666
526500,13.8515
526550,13.8351
526600,13.8184
526650,13.8038
526700,13.7909
526750,13.7833
526800,13.7836
526850,13.7894
526900,13.7934
526950,13.7931
527000,13.7837
527050,13.7685
527100,13.7636
527150,13.766
527200,13.7666
527250,13.7585
527300,13.7469
527350,13.7357
527400,13.7227
527450,13.7157
527500,13.7108
527550,13.705
527600,13.7023
527650,13.6993
527700,13.6902
527750,13.6795
527800,13.6719
527850,13.6668
527900,13.6628
527950,13.6599
528000,13.6536
528050,13.647
528100,13.6424
528150,13.6408
528200,13.6498
528250,13.6623
528300,13.6659
528350,13.6697
528400,13.6711
528450,13.6675
528500,13.6613
528550,13.657
528600,13.6547
528650,13.6475
528700,13.6407
528750,13.6386
528800,13.6392
528850,13.6382
528900,13.6334
528950,13.6286
529000,13.6223
529050,13.6107
529100,13.6043
529150,13.6008
529200,13.5947
529250,13.5964
529300,13.5999
529350,13.5968
529400,13.5928
529450,13.589
529500,13.5815
529550,13.5728
529600,13.568
529650,13.5653
529700,13.5636
529750,13.5689
529800,13.5766
529850,13.5785
529900,13.5767
529950,13.5739
530000,13.5646
530050,13.5519
530100,13.5452
530150,13.5427
530200,13.5435
530250,13.5452
530300,13.5421
530350,13.5402
530400,13.5366
530450,13.5337
530500,13.5335
530550,13.5328
530600,13.533
530650,13.5341
530700,13.5377
530750,13.5417
530800,13.5401
530850,13.5355
530900,13.5336
530950,13.5332
531000,13.5364
531050,13.5438
531100,13.5482
531150,13.5491
531200,13.553
531250,13.5605
531300,13.5644
531350,13.5636
531400,13.5615
531450,13.5599
531500,13.5621
531550,13.5667
531600,13.5764
531650,13.5861
531700,13.5949
531750,13.597
531800,13.5949
531850,13.5952
531900,13.5887
531950,13.5812
532000,13.5778
532050,13.5747
532100,13.5712
532150,13.5721
532200,13.575
532250,13.5794
532300,13.5891
532350,13.599
532400,13.6022
532450,13.6017
532500,13.6033
532550,13.6069
532600,13.614
532650,13.6274
532700,13.6386
532750,13.645
532800,13.6497
532850,13.6581
532900,13.6692
532950,13.6821
533000,13.6904
533050,13.6965
533100,13.7024
533150,13.7087
533200,13.7159
533250,13.7214
533300,13.731
533350,13.742
533400,13.7564
533450,13.7711
533500,13.7785
533550,13.7864
533600,13.7924
533650,13.795
533700,13.7994
533750,13.8079
533800,13.813
533850,13.8157
533900,13.822
533950,13.831
534000,13.8457
534050,13.8571
534100,13.8617
534150,13.8646
534200,13.8667
534250,13.8688
534300,13.8698
534350,13.8723
534400,13.8706
534450,13.872
534500,13.8741
534550,13.8762
534600,13.8876
534650,13.9026
534700,13.9157
534750,13.9267
534800,13.9336
534850,13.9354
534900,13.9371
534950,13.9411
535000,13.9462
535050,13.9535
535100,13.965
535150,13.9704
535200,13.9667
535250,13.9657
535300,13.9711
535350,13.9746
535400,13.9838
535450,13.9961
535500,14.0062
535550,14.0179
535600,14.0266
535650,14.0296
535700,14.0321
535750,14.0331
535800,14.033
535850,14.0353
535900,14.0475
535950,14.0645
536000,14.0777
536050,14.086
536100,14.0934
536150,14.0968
536200,14.0927
536250,14.0961
536300,14.1073
536350,14.1176
536400,14.1317
536450,14.1497
536500,14.1655
536550,14.1794
536600,14.1938
536650,14.207
536700,14.2104
536750,14.2079
536800,14.2053
536850,14.1968
536900,14.1831
536950,14.17
537000,14.159
537050,14.151
537100,14.1431
537150,14.1334
537200,14.1207
537250,14.1066
537300,14.0985
537350,14.1003
537400,14.1066
537450,14.1089
537500,14.1118
537550,14.1155
537600,14.1168
537650,14.1182
537700,14.1117
537750,14.0978
537800,14.0894
537850,14.0819
537900,14.073
537950,14.0677
538000,14.0653
538050,14.0636
538100,14.0665
538150,14.0671
538200,14.064
538250,14.0588
538300,14.0484
538350,14.0322
538400,14.0187
538450,14.0132
538500,14.0104
538550,14.0069
538600,14.0069
538650,14.0055
538700,14.0018
538750,13.9974
538800,13.9892
538850,13.9816
538900,13.98
538950,13.9836
539000,13.9887
539050,13.9951
539100,13.9994
539150,14.0038
539200,14.0057
539250,14.0061
539300,14.0039
539350,14.0047
539400,14.0131
539450,14.0167
539500,14.0193
539550,14.023
539600,14.0266
539650,14.0351
539700,14.0471
539750,14.0585
539800,14.0692
539850,14.072
539900,14.0676
539950,14.0634
540000,14.0589
540050,14.0586
540100,14.0659
540150,14.0697
540200,14.0587
540250,14.0463
540300,14.0374
540350,14.0303
540400,14.0264
540450,14.0198
540500,14.0222
540550,14.0352
540600,14.0456
540650,14.0514
540700,14.0594
540750,14.0682
540800,14.0776
540850,14.0885
540900,14.1012
540950,14.1117
541000,14.1147
541050,14.1096
541100,14.1008
541150,14.0926
541200,14.0924
541250,14.0988
541300,14.1059
541350,14.117
541400,14.13
541450,14.1331
541500,14.1329
541550,14.1291
541600,14.1212
541650,14.116
541700,14.1117
541750,14.1132
541800,14.1202
541850,14.1242
541900,14.1245
541950,14.1235
542000,14.1264
542050,14.1348
542100,14.1499
542150,14.1619
542200,14.1724
542250,14.1847
542300,14.1913
542350,14.1862
542400,14.1763
542450,14.1691
542500,14.1649
542550,14.1665
542600,14.1733
542650,14.1792
542700,14.179
542750,14.17
542800,14.1616
542850,14.1571
542900,14.1534
542950,14.1481
543000,14.1402
543050,14.1374
543100,14.1408
543150,14.143
543200,14.1434
543250,14.1435
543300,14.1447
543350,14.1498
543400,14.1524
543450,14.1541
543500,14.1576
543550,14.1609
543600,14.1622
543650,14.1557
543700,14.1447
543750,14.1332
543800,14.1209
543850,14.1108
543900,14.1004
543950,14.0829
544000,14.0629
544050,14.0473
544100,14.0405
544150,14.0418
544200,14.0506
544250,14.0597
544300,14.0683
544350,14.074
544400,14.0752
544450,14.0771
544500,14.0781
544550,14.0769
544600,14.0756
544650,14.0773
544700,14.0842
544750,14.0933
544800,14.1051
544850,14.1166
544900,14.1273
544950,14.1345
545000,14.1423
545050,14.1469
545100,14.1492
545150,14.1503
545200,14.1498
545250,14.1566
545300,14.1644
545350,14.1658
545400,14.1702
545450,14.1718
545500,14.1735
545550,14.18
545600,14.1847
545650,14.1812
545700,14.1747
545750,14.1608
545800,14.1461
545850,14.1309
545900,14.1155
545950,14.109
546000,14.1062
546050,14.1034
546100,14.102
546150,14.1005
546200,14.1022
546250,14.1036
546300,14.1042
546350,14.1109
546400,14.1151
546450,14.1099
546500,14.1046
546550,14.1002
546600,14.0977
546650,14.1009
546700,14.0993
546750,14.0944
546800,14.0894
546850,14.0875
546900,14.0898
546950,14.0942
547000,14.0946
547050,14.0892
547100,14.0829
547150,14.0771
547200,14.0706
547250,14.0626
547300,14.0509
547350,14.0372
547400,14.0297
547450,14.0306
547500,14.0289
547550,14.0301
547600,14.0388
547650,14.0492
547700,14.055
547750,14.0594
547800,14.061
547850,14.059
547900,14.051
547950,14.038
548000,14.0274
548050,14.0277
548100,14.0337
548150,14.0379
548200,14.0426
548250,14.0442
548300,14.0443
548350,14.045
548400,14.0499
548450,14.0588
548500,14.0692
548550,14.0812
548600,14.0869
548650,14.0883
548700,14.0831
548750,14.0719
548800,14.0679
548850,14.0685
548900,14.0753
548950,14.0842
549000,14.0936
549050,14.0976
549100,14.0891
549150,14.0754
549200,14.065
549250,14.0569
549300,14.0459
549350,14.0358
549400,14.0218
549450,14.002
549500,13.9778
549550,13.9506
549600,13.9246
549650,13.905
549700,13.888
549750,13.8709
549800,13.8593
549850,13.85
549900,13.84
549950,13.8341
550000,13.8349
550050,13.8346
550100,13.835
550150,13.8422
550200,13.8493
550250,13.8543
550300,13.8567
550350,13.857
550400,13.8558
550450,13.8492
550500,13.8393
550550,13.8336
550600,13.8299
550650,13.8275
550700,13.8236
550750,13.815
550800,13.809
550850,13.8021
550900,13.7946
550950,13.7901
551000,13.787
551050,13.7821
551100,13.7751
551150,13.7706
551200,13.7642
551250,13.7462
551300,13.726
551350,13.7128
551400,13.6983
551450,13.6793
551500,13.6596
551550,13.641
551600,13.6266
551650,13.6153
551700,13.6074
551750,13.6043
551800,13.606
551850,13.6166
551900,13.6292
551950,13.6401
552000,13.6478
552050,13.6457
552100,13.6386
552150,13.6289
552200,13.6214
552250,13.6254
552300,13.6328
552350,13.6383
552400,13.637
552450,13.632
552500,13.6289
552550,13.6222
552600,13.6092
552650,13.5937
552700,13.5846
552750,13.5779
552800,13.572
552850,13.5719
552900,13.5775
552950,13.5892
553000,13.6026
553050,13.6077
553100,13.6081
553150,13.6089
553200,13.6129
553250,13.6232
553300,13.6444
553350,13.6596
553400,13.6694
553450,13.6833
553500,13.6889
553550,13.6876
553600,13.6909
553650,13.6946
553700,13.6969
553750,13.7036
553800,13.7153
553850,13.7237
553900,13.7229
553950,13.7199
554000,13.7181
554050,13.7175
554100,13.7181
554150,13.7133
554200,13.7129
554250,13.7158
554300,13.7141
554350,13.715
554400,13.7132
554450,13.71
554500,13.7077
554550,13.7082
554600,13.7147
554650,13.7253
554700,13.7354
554750,13.7386
554800,13.7359
554850,13.7341
554900,13.7335
554950,13.7306
555000,13.7257
555050,13.7274
555100,13.733
555150,13.7304
555200,13.728
555250,13.7297
555300,13.7341
555350,13.7399
555400,13.7455
555450,13.7487
555500,13.747
555550,13.7502
555600,13.76
555650,13.7721
555700,13.7805
555750,13.7913
555800,13.812
555850,13.8257
555900,13.8342
555950,13.8425
556000,13.8468
556050,13.855
556100,13.8633
556150,13.8688
556200,13.8752
556250,13.8841
556300,13.8908
556350,13.8969
556400,13.9107
556450,13.9286
556500,13.9451
556550,13.9568
556600,13.9607
556650,13.964
556700,13.9716
556750,13.9821
556800,13.9911
556850,13.9953
556900,13.9938
556950,13.9912
557000,13.9894
557050,13.9886
557100,13.9855
557150,13.9781
557200,13.9768
557250,13.981
557300,13.9839
557350,13.9854
557400,13.9925
557450,13.9951
557500,13.99
557550,13.9828
557600,13.9733
557650,13.9617
557700,13.9495
557750,13.9367
557800,13.9242
557850,13.9148
557900,13.9141
557950,13.9239
558000,13.9371
558050,13.9434
558100,13.9451
558150,13.9435
558200,13.9369
558250,13.9306
558300,13.9267
558350,13.9243
558400,13.926
558450,13.9364
558500,13.943
558550,13.9438
558600,13.948
558650,13.9554
558700,13.9671
558750,13.9732
558800,13.9726
558850,13.9746
558900,13.9775
558950,13.9837
559000,13.9938
559050,14.0012
559100,14.0086
559150,14.0213
559200,14.034
559250,14.0422
559300,14.0481
559350,14.0481
559400,14.0475
559450,14.0451
559500,14.0419
559550,14.0407
559600,14.0418
559650,14.0467
559700,14.0522
559750,14.054
559800,14.051
559850,14.0474
559900,14.0425
559950,14.0318
560000,14.0225
560050,14.021
560100,14.0249
560150,14.0272
560200,14.0278
560250,14.0311
560300,14.0349
560350,14.0349
560400,14.0365
560450,14.0414
560500,14.0429
560550,14.0492
560600,14.0621
560650,14.0766
560700,14.09
560750,14.1004
560800,14.1069
560850,14.1115
560900,14.112
560950,14.1162
561000,14.1249
561050,14.1276
561100,14.1193
561150,14.1106
561200,14.1138
561250,14.1238
561300,14.1319
561350,14.1329
561400,14.1295
561450,14.1215
561500,14.1157
561550,14.1152
561600,14.1179
561650,14.1219
561700,14.1172
561750,14.1131
561800,14.1139
561850,14.1147
561900,14.1177
561950,14.1221
562000,14.1197
562050,14.1167
562100,14.1143
562150,14.1147
562200,14.1158
562250,14.1153
562300,14.1107
562350,14.1031
562400,14.0946
562450,14.0883
562500,14.0896
562550,14.09
562600,14.0896
562650,14.0944
562700,14.089
562750,14.0804
562800,14.0845
562850,14.092
562900,14.0958
562950,14.0963
563000,14.0974
563050,14.0921
563100,14.0772
563150,14.0664
563200,14.0564
563250,14.0497
563300,14.0487
563350,14.0525
563400,14.0606
563450,14.0658
563500,14.0706
563550,14.0747
563600,14.0751
563650,14.0734
563700,14.0676
563750,14.0585
563800,14.0542
563850,14.0514
563900,14.0529
563950,14.0615
564000,14.0722
564050,14.0814
564100,14.0899
564150,14.0988
564200,14.1091
564250,14.1205
564300,14.1303
564350,14.1374
564400,14.1367
564450,14.1334
564500,14.1326
564550,14.1309
564600,14.1275
564650,14.1253
564700,14.1236
564750,14.1153
564800,14.1047
564850,14.0963
564900,14.091
564950,14.085
565000,14.0793
565050,14.0803
565100,14.0798
565150,14.0789
565200,14.0831
565250,14.0909
565300,14.0957
565350,14.0973
565400,14.0974
565450,14.0962
565500,14.0945
565550,14.0896
565600,14.0861
565650,14.0839
565700,14.0806
565750,14.0777
565800,14.0784
565850,14.0816
565900,14.085
565950,14.086
566000,14.0857
566050,14.0858
566100,14.0864
566150,14.0834
566200,14.0707
566250,14.06
566300,14.0514
566350,14.04
566400,14.034
566450,14.0288
566500,14.0222
566550,14.0131
566600,14.005
566650,14.004
566700,14.0015
566750,13.9959
566800,13.9903
566850,13.9861
566900,13.9851
566950,13.9844
567000,13.9776
567050,13.97
567100,13.9653
567150,13.9655
567200,13.969
567250,13.9653
567300,13.9593
567350,13.9538
567400,13.9434
567450,13.9347
567500,13.9353
567550,13.9375
567600,13.9443
567650,13.9545
567700,13.9674
567750,13.983
567800,13.9984
567850,14.0095
567900,14.014
567950,14.0133
568000,14.01
568050,14.0049
568100,13.9973
568150,13.9913
568200,13.9882
568250,13.9827
568300,13.9811
568350,13.9827
568400,13.9811
568450,13.9802
568500,13.9774
568550,13.9684
568600,13.9597
568650,13.9547
568700,13.95
568750,13.9442
568800,13.9372
568850,13.9277
568900,13.9171
568950,13.9115
569000,13.9126
569050,13.9114
569100,13.9128
569150,13.9199
569200,13.9248
569250,13.9269
569300,13.93
569350,13.9393
569400,13.9501
569450,13.9571
569500,13.9642
569550,13.9736
569600,13.984
569650,13.9925
569700,13.9965
569750,13.9974
569800,13.9929
569850,13.993
569900,14.0033
569950,14.0164
570000,14.0259
570050,14.0293
570100,14.0253
570150,14.0219
570200,14.0205
570250,14.0158
570300,14.0087
570350,14.0075
570400,14.014
570450,14.0225
570500,14.0314
570550,14.0418
570600,14.0511
570650,14.0578
570700,14.056
570750,14.0521
570800,14.0553
570850,14.053
570900,14.0463
570950,14.0438
571000,14.0409
571050,14.0353
571100,14.0301
571150,14.0216
571200,14.0108
571250,14.0013
571300,13.9978
571350,13.9979
571400,13.9979
571450,13.9926
571500,13.9823
571550,13.9761
571600,13.9756
571650,13.9783
571700,13.9842
571750,13.9885
571800,13.99
571850,13.9947
571900,14.0031
571950,14.0154
572000,14.0297
572050,14.0431
572100,14.0579
572150,14.0739
572200,14.0892
572250,14.0982
572300,14.1022
572350,14.1105
572400,14.1234
572450,14.1303
572500,14.1307
572550,14.129
572600,14.1276
572650,14.1265
572700,14.1192
572750,14.1197
572800,14.1326
572850,14.1413
572900,14.1462
572950,14.1488
573000,14.1486
573050,14.1505
573100,14.1489
573150,14.1438
573200,14.136
573250,14.1245
573300,14.1135
573350,14.1048
573400,14.0963
573450,14.0874
573500,14.0852
573550,14.086
573600,14.0885
573650,14.0915
573700,14.095
573750,14.1015
573800,14.1054
573850,14.1081
573900,14.1123
573950,14.1155
574000,14.1222
574050,14.1325
574100,14.1383
574150,14.1417
574200,14.143
574250,14.1404
574300,14.1367
574350,14.1358
574400,14.1419
574450,14.149
574500,14.152
574550,14.1566
574600,14.1606
574650,14.1637
574700,14.1644
574750,14.1557
574800,14.1415
574850,14.131
574900,14.1246
574950,14.1226
575000,14.1232
575050,14.1242
575100,14.1237
575150,14.1195
575200,14.1201
575250,14.1212
575300,14.1157
575350,14.1152
575400,14.119
575450,14.1181
575500,14.1156
575550,14.1089
575600,14.1038
575650,14.1056
575700,14.1086
575750,14.1127
575800,14.1161
575850,14.1158
575900,14.1117
575950,14.1065
576000,14.1042
576050,14.1019
576100,14.1004
576150,14.1053
576200,14.1134
576250,14.1235
576300,14.1349
576350,14.1432
576400,14.1469
576450,14.151
576500,14.1537
576550,14.1579
576600,14.1647
576650,14.1664
576700,14.1654
576750,14.1622
576800,14.1606
576850,14.1625
576900,14.1639
576950,14.1643
577000,14.1598
577050,14.153
577100,14.1461
577150,14.1402
577200,14.1371
577250,14.1347
577300,14.1346
577350,14.14
577400,14.1505
577450,14.1587
577500,14.1732
577550,14.1963
577600,14.2189
577650,14.2402
577700,14.2577
577750,14.2675
577800,14.2731
577850,14.2787
577900,14.2902
577950,14.298
578000,14.3026
578050,14.3011
578100,14.2887
578150,14.2791
578200,14.2696
578250,14.2545
578300,14.2453
578350,14.2457
578400,14.2533
578450,14.2626
578500,14.2703
578550,14.2747
578600,14.2783
578650,14.2849
578700,14.2851
578750,14.2771
578800,14.2711
578850,14.2667
578900,14.2636
578950,14.262
579000,14.2636
579050,14.263
579100,14.2562
579150,14.248
579200,14.2408
579250,14.2336
579300,14.223
579350,14.2136
579400,14.2087
579450,14.2129
579500,14.2228
579550,14.2324
579600,14.2428
579650,14.2543
579700,14.263
579750,14.2684
579800,14.2714
579850,14.271
579900,14.2699
579950,14.272
580000,14.2699
580050,14.2618
580100,14.2618
580150,14.2665
580200,14.2729
580250,14.277
580300,14.2798
580350,14.2904
580400,14.3003
580450,14.3097
580500,14.3249
580550,14.342
580600,14.3538
580650,14.3603
580700,14.364
580750,14.3625
580800,14.3624
580850,14.3631
580900,14.3615
580950,14.3616
581000,14.3605
581050,14.358
581100,14.3519
581150,14.3424
581200,14.3355
581250,14.3287
581300,14.3229
581350,14.3115
581400,14.2985
581450,14.2878
